frame,timestamp_sec,player,shot
3974,158.96,1,BACKHAND
3975,159.0,1,FOREHAND
3976,159.04,1,FOREHAND
3977,159.08,1,FOREHAND
3978,159.12,1,FOREHAND
3978,159.12,2,FOREHAND
3979,159.16,1,FOREHAND
3979,159.16,2,FOREHAND
3980,159.2,1,FOREHAND
3980,159.2,2,FOREHAND
3981,159.24,1,FOREHAND
3981,159.24,2,FOREHAND
3982,159.28,1,FOREHAND
3982,159.28,2,FOREHAND
3983,159.32,1,FOREHAND
3983,159.32,2,FOREHAND
3984,159.36,1,FOREHAND
3984,159.36,2,FOREHAND
3985,159.4,1,FOREHAND
3985,159.4,2,FOREHAND
3986,159.44,1,FOREHAND
3986,159.44,2,FOREHAND
3987,159.48,1,FOREHAND
3987,159.48,2,FOREHAND
3988,159.52,1,FOREHAND
3988,159.52,2,FOREHAND
3989,159.56,1,BACKHAND
3989,159.56,2,FOREHAND
3990,159.6,1,BACKHAND
3990,159.6,2,FOREHAND
3991,159.64,1,BACKHAND
3991,159.64,2,FOREHAND
3992,159.68,1,BACKHAND
3992,159.68,2,FOREHAND
3993,159.72,1,BACKHAND
3993,159.72,2,FOREHAND
3994,159.76,1,BACKHAND
3994,159.76,2,FOREHAND
3995,159.8,1,BACKHAND
3995,159.8,2,FOREHAND
3996,159.84,1,BACKHAND
3996,159.84,2,FOREHAND
3997,159.88,1,BACKHAND
3997,159.88,2,FOREHAND
3998,159.92,1,BACKHAND
3998,159.92,2,FOREHAND
3999,159.96,1,BACKHAND
3999,159.96,2,FOREHAND
4000,160.0,1,BACKHAND
4000,160.0,2,FOREHAND
4001,160.04,1,BACKHAND
4001,160.04,2,FOREHAND
4002,160.08,1,BACKHAND
4002,160.08,2,FOREHAND
4003,160.12,1,BACKHAND
4003,160.12,2,FOREHAND
4004,160.16,1,BACKHAND
4004,160.16,2,FOREHAND
4005,160.2,1,FOREHAND
4005,160.2,2,FOREHAND
4006,160.24,1,BACKHAND
4006,160.24,2,FOREHAND
4007,160.28,1,BACKHAND
4007,160.28,2,FOREHAND
4008,160.32,1,BACKHAND
4008,160.32,2,FOREHAND
4009,160.36,1,BACKHAND
4009,160.36,2,FOREHAND
4010,160.4,1,BACKHAND
4010,160.4,2,FOREHAND
4011,160.44,1,FOREHAND
4011,160.44,2,FOREHAND
4012,160.48,1,FOREHAND
4012,160.48,2,FOREHAND
4013,160.52,1,BACKHAND
4013,160.52,2,FOREHAND
4014,160.56,1,BACKHAND
4014,160.56,2,FOREHAND
4015,160.6,1,SMASH
4015,160.6,2,FOREHAND
4016,160.64,1,BACKHAND
4016,160.64,2,FOREHAND
4017,160.68,1,BACKHAND
4018,160.72,1,BACKHAND
4019,160.76,1,BACKHAND
4020,160.8,1,SMASH
4023,160.92,1,BACKHAND
4024,160.96,1,BACKHAND
4121,164.84,1,FOREHAND
4130,165.2,1,FOREHAND
4131,165.24,1,FOREHAND
4132,165.28,1,FOREHAND
4133,165.32,1,FOREHAND
4134,165.36,1,FOREHAND
4135,165.4,1,FOREHAND
4136,165.44,1,FOREHAND
4143,165.72,1,BACKHAND
4144,165.76,1,BACKHAND
4149,165.96,1,FOREHAND
4150,166.0,1,FOREHAND
4151,166.04,1,FOREHAND
4151,166.04,2,FOREHAND
4152,166.08,1,FOREHAND
4153,166.12,1,FOREHAND
4154,166.16,1,FOREHAND
4154,166.16,2,FOREHAND
4155,166.2,1,FOREHAND
4155,166.2,2,BACKHAND
4156,166.24,1,FOREHAND
4157,166.28,1,FOREHAND
4158,166.32,1,BACKHAND
4158,166.32,2,FOREHAND
4159,166.36,1,BACKHAND
4159,166.36,2,FOREHAND
4160,166.4,1,BACKHAND
4162,166.48,1,BACKHAND
4163,166.52,1,BACKHAND
4164,166.56,1,BACKHAND
4165,166.6,1,BACKHAND
4166,166.64,1,BACKHAND
4167,166.68,1,BACKHAND
4168,166.72,1,BACKHAND
4169,166.76,1,BACKHAND
4170,166.8,1,BACKHAND
4171,166.84,1,FOREHAND
4172,166.88,1,FOREHAND
4173,166.92,1,FOREHAND
4174,166.96,1,FOREHAND
4175,167.0,1,BACKHAND
4176,167.04,1,BACKHAND
4177,167.08,1,BACKHAND
4178,167.12,1,BACKHAND
4179,167.16,1,BACKHAND
4180,167.2,1,BACKHAND
4181,167.24,1,BACKHAND
4182,167.28,1,BACKHAND
4183,167.32,1,BACKHAND
4184,167.36,1,BACKHAND
4185,167.4,1,BACKHAND
4186,167.44,1,BACKHAND
4187,167.48,1,BACKHAND
4188,167.52,1,BACKHAND
4189,167.56,1,BACKHAND
4190,167.6,1,FOREHAND
4191,167.64,1,FOREHAND
4192,167.68,1,FOREHAND
4193,167.72,1,FOREHAND
4194,167.76,1,FOREHAND
4195,167.8,1,FOREHAND
4195,167.8,2,FOREHAND
4196,167.84,1,FOREHAND
4197,167.88,1,FOREHAND
4198,167.92,1,FOREHAND
4199,167.96,1,BACKHAND
4200,168.0,1,BACKHAND
4200,168.0,2,FOREHAND
4201,168.04,1,BACKHAND
4201,168.04,2,FOREHAND
4202,168.08,1,SMASH
4202,168.08,2,FOREHAND
4203,168.12,1,SMASH
4203,168.12,2,FOREHAND
4204,168.16,1,SMASH
4204,168.16,2,FOREHAND
4205,168.2,1,SMASH
4205,168.2,2,FOREHAND
4206,168.24,1,BACKHAND
4207,168.28,1,BACKHAND
4208,168.32,1,BACKHAND
4209,168.36,1,BACKHAND
4209,168.36,2,FOREHAND
4210,168.4,1,SMASH
4210,168.4,2,FOREHAND
4211,168.44,1,SMASH
4211,168.44,2,FOREHAND
4212,168.48,1,BACKHAND
4212,168.48,2,FOREHAND
4213,168.52,1,FOREHAND
4213,168.52,2,FOREHAND
4214,168.56,1,FOREHAND
4214,168.56,2,FOREHAND
4215,168.6,1,FOREHAND
4215,168.6,2,FOREHAND
4216,168.64,1,FOREHAND
4216,168.64,2,FOREHAND
4217,168.68,1,FOREHAND
4217,168.68,2,FOREHAND
4218,168.72,1,FOREHAND
4218,168.72,2,FOREHAND
4219,168.76,1,BACKHAND
4219,168.76,2,FOREHAND
4220,168.8,1,FOREHAND
4220,168.8,2,FOREHAND
4221,168.84,1,FOREHAND
4221,168.84,2,FOREHAND
4222,168.88,1,BACKHAND
4222,168.88,2,FOREHAND
4223,168.92,1,FOREHAND
4223,168.92,2,FOREHAND
4224,168.96,1,FOREHAND
4224,168.96,2,FOREHAND
4225,169.0,1,FOREHAND
4225,169.0,2,FOREHAND
4226,169.04,1,FOREHAND
4227,169.08,1,FOREHAND
4228,169.12,1,FOREHAND
4229,169.16,1,FOREHAND
4230,169.2,1,FOREHAND
4231,169.24,1,BACKHAND
4232,169.28,1,FOREHAND
4233,169.32,1,BACKHAND
4234,169.36,1,BACKHAND
4235,169.4,1,SMASH
4236,169.44,1,BACKHAND
4237,169.48,1,SMASH
4238,169.52,1,SMASH
4239,169.56,1,BACKHAND
4240,169.6,1,BACKHAND
4241,169.64,1,BACKHAND
4242,169.68,1,BACKHAND
4243,169.72,1,BACKHAND
4244,169.76,1,BACKHAND
4245,169.8,1,FOREHAND
4246,169.84,1,FOREHAND
4247,169.88,1,FOREHAND
4248,169.92,1,FOREHAND
4249,169.96,1,FOREHAND
4250,170.0,1,FOREHAND
4251,170.04,1,FOREHAND
4251,170.04,2,FOREHAND
4252,170.08,1,FOREHAND
4253,170.12,1,FOREHAND
4254,170.16,1,FOREHAND
4254,170.16,2,BACKHAND
4255,170.2,1,FOREHAND
4256,170.24,1,FOREHAND
4257,170.28,1,FOREHAND
4258,170.32,1,FOREHAND
4259,170.36,1,FOREHAND
4260,170.4,1,FOREHAND
4261,170.44,1,FOREHAND
4262,170.48,1,FOREHAND
4263,170.52,1,FOREHAND
4264,170.56,1,FOREHAND
4265,170.6,1,FOREHAND
4266,170.64,1,FOREHAND
4267,170.68,1,FOREHAND
4268,170.72,1,FOREHAND
4269,170.76,1,FOREHAND
4270,170.8,1,FOREHAND
4271,170.84,1,FOREHAND
4272,170.88,1,FOREHAND
4273,170.92,1,FOREHAND
4274,170.96,1,FOREHAND
4275,171.0,1,FOREHAND
4276,171.04,1,FOREHAND
4277,171.08,1,FOREHAND
4277,171.08,2,BACKHAND
4278,171.12,1,FOREHAND
4278,171.12,2,BACKHAND
4279,171.16,1,FOREHAND
4279,171.16,2,BACKHAND
4280,171.2,1,FOREHAND
4280,171.2,2,BACKHAND
4281,171.24,1,FOREHAND
4281,171.24,2,BACKHAND
4282,171.28,1,FOREHAND
4282,171.28,2,BACKHAND
4283,171.32,1,FOREHAND
4283,171.32,2,BACKHAND
4284,171.36,1,FOREHAND
4284,171.36,2,BACKHAND
4285,171.4,1,FOREHAND
4285,171.4,2,BACKHAND
4286,171.44,1,FOREHAND
4286,171.44,2,BACKHAND
4287,171.48,1,FOREHAND
4287,171.48,2,BACKHAND
4288,171.52,1,FOREHAND
4288,171.52,2,BACKHAND
4289,171.56,1,BACKHAND
4289,171.56,2,BACKHAND
4290,171.6,1,BACKHAND
4291,171.64,1,BACKHAND
4292,171.68,1,BACKHAND
4292,171.68,2,BACKHAND
4293,171.72,1,BACKHAND
4293,171.72,2,FOREHAND
4294,171.76,1,FOREHAND
4294,171.76,2,BACKHAND
4295,171.8,1,BACKHAND
4295,171.8,2,BACKHAND
4296,171.84,1,BACKHAND
4296,171.84,2,SMASH
4297,171.88,1,BACKHAND
4297,171.88,2,BACKHAND
4298,171.92,1,BACKHAND
4298,171.92,2,BACKHAND
4299,171.96,1,BACKHAND
4299,171.96,2,BACKHAND
4300,172.0,1,BACKHAND
4301,172.04,1,BACKHAND
4301,172.04,2,BACKHAND
4302,172.08,1,BACKHAND
4302,172.08,2,FOREHAND
4303,172.12,1,BACKHAND
4303,172.12,2,FOREHAND
4304,172.16,1,BACKHAND
4304,172.16,2,FOREHAND
4304,172.16,3,FOREHAND
4305,172.2,1,BACKHAND
4305,172.2,2,FOREHAND
4306,172.24,1,BACKHAND
4306,172.24,2,FOREHAND
4307,172.28,1,BACKHAND
4308,172.32,1,BACKHAND
4308,172.32,2,BACKHAND
4309,172.36,1,BACKHAND
4310,172.4,1,BACKHAND
4311,172.44,1,BACKHAND
4312,172.48,1,BACKHAND
4312,172.48,2,FOREHAND
4313,172.52,1,BACKHAND
4313,172.52,2,FOREHAND
4314,172.56,1,BACKHAND
4314,172.56,2,FOREHAND
4315,172.6,1,BACKHAND
4315,172.6,2,FOREHAND
4316,172.64,1,BACKHAND
4317,172.68,1,BACKHAND
4318,172.72,1,BACKHAND
4318,172.72,2,FOREHAND
4319,172.76,1,BACKHAND
4320,172.8,1,BACKHAND
4321,172.84,1,BACKHAND
4321,172.84,2,FOREHAND
4322,172.88,1,BACKHAND
4322,172.88,2,FOREHAND
4323,172.92,1,BACKHAND
4324,172.96,1,BACKHAND
4325,173.0,1,BACKHAND
4326,173.04,1,SMASH
4327,173.08,1,BACKHAND
4328,173.12,1,BACKHAND
4329,173.16,1,BACKHAND
4330,173.2,1,BACKHAND
4331,173.24,1,BACKHAND
4332,173.28,1,SMASH
4333,173.32,1,SMASH
4334,173.36,1,SMASH
4334,173.36,2,BACKHAND
4335,173.4,1,SMASH
4335,173.4,2,BACKHAND
4336,173.44,1,SMASH
4336,173.44,2,BACKHAND
4337,173.48,1,BACKHAND
4337,173.48,2,FOREHAND
4337,173.48,3,BACKHAND
4338,173.52,1,SMASH
4338,173.52,2,BACKHAND
4338,173.52,3,BACKHAND
4339,173.56,1,SMASH
4339,173.56,2,BACKHAND
4339,173.56,3,BACKHAND
4340,173.6,1,BACKHAND
4340,173.6,2,SMASH
4340,173.6,3,BACKHAND
4341,173.64,1,FOREHAND
4341,173.64,2,SMASH
4341,173.64,3,BACKHAND
4342,173.68,1,BACKHAND
4342,173.68,2,SMASH
4343,173.72,1,BACKHAND
4343,173.72,2,SMASH
4344,173.76,1,FOREHAND
4344,173.76,2,SMASH
4345,173.8,1,BACKHAND
4345,173.8,2,SMASH
4346,173.84,1,BACKHAND
4346,173.84,2,SMASH
4347,173.88,1,BACKHAND
4347,173.88,2,SMASH
4348,173.92,1,BACKHAND
4348,173.92,2,SMASH
4349,173.96,1,BACKHAND
4349,173.96,2,SMASH
4350,174.0,1,BACKHAND
4350,174.0,2,SMASH
4351,174.04,1,BACKHAND
4351,174.04,2,SMASH
4352,174.08,1,BACKHAND
4352,174.08,2,SMASH
4353,174.12,1,BACKHAND
4353,174.12,2,SMASH
4354,174.16,1,BACKHAND
4354,174.16,2,SMASH
4355,174.2,1,BACKHAND
4355,174.2,2,SMASH
4356,174.24,1,BACKHAND
4356,174.24,2,SMASH
4357,174.28,1,FOREHAND
4357,174.28,2,SMASH
4358,174.32,1,FOREHAND
4358,174.32,2,SMASH
4359,174.36,1,FOREHAND
4359,174.36,2,SMASH
4360,174.4,1,FOREHAND
4360,174.4,2,SMASH
4361,174.44,1,FOREHAND
4361,174.44,2,SMASH
4362,174.48,1,FOREHAND
4362,174.48,2,SMASH
4363,174.52,1,FOREHAND
4363,174.52,2,SMASH
4364,174.56,1,FOREHAND
4364,174.56,2,SMASH
4365,174.6,1,FOREHAND
4365,174.6,2,SMASH
4366,174.64,1,FOREHAND
4366,174.64,2,SMASH
4367,174.68,1,SMASH
4367,174.68,2,BACKHAND
4368,174.72,1,FOREHAND
4368,174.72,2,SMASH
4369,174.76,1,FOREHAND
4369,174.76,2,SMASH
4370,174.8,1,FOREHAND
4370,174.8,2,SMASH
4371,174.84,1,FOREHAND
4371,174.84,2,SMASH
4372,174.88,1,FOREHAND
4372,174.88,2,SMASH
4373,174.92,1,FOREHAND
4373,174.92,2,SMASH
4374,174.96,1,BACKHAND
4374,174.96,2,SMASH
4375,175.0,1,SMASH
4375,175.0,2,FOREHAND
4376,175.04,1,FOREHAND
4376,175.04,2,SMASH
4377,175.08,1,FOREHAND
4377,175.08,2,SMASH
4378,175.12,1,FOREHAND
4378,175.12,2,SMASH
4379,175.16,1,FOREHAND
4379,175.16,2,SMASH
4380,175.2,1,FOREHAND
4380,175.2,2,SMASH
4381,175.24,1,BACKHAND
4381,175.24,2,SMASH
4382,175.28,1,BACKHAND
4382,175.28,2,SMASH
4383,175.32,1,BACKHAND
4383,175.32,2,SMASH
4384,175.36,1,SMASH
4384,175.36,2,SMASH
4385,175.4,1,BACKHAND
4385,175.4,2,SMASH
4386,175.44,1,BACKHAND
4386,175.44,2,SMASH
4387,175.48,1,SMASH
4387,175.48,2,SMASH
4388,175.52,1,BACKHAND
4388,175.52,2,SMASH
4389,175.56,1,SMASH
4389,175.56,2,SMASH
4390,175.6,1,BACKHAND
4390,175.6,2,SMASH
4391,175.64,1,BACKHAND
4391,175.64,2,SMASH
4392,175.68,1,BACKHAND
4392,175.68,2,SMASH
4393,175.72,1,BACKHAND
4393,175.72,2,SMASH
4394,175.76,1,BACKHAND
4394,175.76,2,SMASH
4395,175.8,1,BACKHAND
4395,175.8,2,SMASH
4396,175.84,1,BACKHAND
4397,175.88,1,BACKHAND
4398,175.92,1,BACKHAND
4399,175.96,1,BACKHAND
4400,176.0,1,BACKHAND
4401,176.04,1,BACKHAND
4402,176.08,1,BACKHAND
4403,176.12,1,BACKHAND
4404,176.16,1,FOREHAND
4405,176.2,1,FOREHAND
4406,176.24,1,BACKHAND
4407,176.28,1,FOREHAND
4408,176.32,1,FOREHAND
4409,176.36,1,BACKHAND
4410,176.4,1,BACKHAND
4411,176.44,1,BACKHAND
4412,176.48,1,FOREHAND
4413,176.52,1,BACKHAND
4414,176.56,1,BACKHAND
4415,176.6,1,BACKHAND
4416,176.64,1,FOREHAND
4416,176.64,2,BACKHAND
4417,176.68,1,FOREHAND
4418,176.72,1,BACKHAND
4418,176.72,2,BACKHAND
4419,176.76,1,BACKHAND
4420,176.8,1,FOREHAND
4421,176.84,1,BACKHAND
4422,176.88,1,BACKHAND
4423,176.92,1,BACKHAND
4424,176.96,1,BACKHAND
4425,177.0,1,BACKHAND
4426,177.04,1,BACKHAND
4428,177.12,1,BACKHAND
4472,178.88,1,BACKHAND
4473,178.92,1,BACKHAND
4474,178.96,1,BACKHAND
4475,179.0,1,BACKHAND
4476,179.04,1,BACKHAND
4477,179.08,1,BACKHAND
4479,179.16,1,BACKHAND
4482,179.28,1,BACKHAND
4484,179.36,1,BACKHAND
4485,179.4,1,FOREHAND
4486,179.44,1,BACKHAND
4487,179.48,1,BACKHAND
4488,179.52,1,BACKHAND
4488,179.52,2,FOREHAND
4488,179.52,3,BACKHAND
4489,179.56,1,BACKHAND
4489,179.56,2,FOREHAND
4489,179.56,3,BACKHAND
4490,179.6,1,FOREHAND
4491,179.64,1,BACKHAND
4491,179.64,2,BACKHAND
4492,179.68,1,BACKHAND
4492,179.68,2,BACKHAND
4493,179.72,1,BACKHAND
4493,179.72,2,FOREHAND
4494,179.76,1,BACKHAND
4494,179.76,2,BACKHAND
4495,179.8,1,BACKHAND
4496,179.84,1,BACKHAND
4496,179.84,2,BACKHAND
4497,179.88,1,BACKHAND
4497,179.88,2,BACKHAND
4498,179.92,1,FOREHAND
4498,179.92,2,BACKHAND
4499,179.96,1,BACKHAND
4499,179.96,2,BACKHAND
4500,180.0,1,BACKHAND
4500,180.0,2,BACKHAND
4501,180.04,1,BACKHAND
4501,180.04,2,BACKHAND
4502,180.08,1,BACKHAND
4502,180.08,2,BACKHAND
4503,180.12,1,BACKHAND
4503,180.12,2,BACKHAND
4504,180.16,1,BACKHAND
4504,180.16,2,BACKHAND
4504,180.16,3,BACKHAND
4505,180.2,1,BACKHAND
4505,180.2,2,BACKHAND
4506,180.24,1,BACKHAND
4506,180.24,2,BACKHAND
4506,180.24,3,BACKHAND
4506,180.24,4,FOREHAND
4507,180.28,1,BACKHAND
4507,180.28,2,BACKHAND
4507,180.28,3,BACKHAND
4508,180.32,1,BACKHAND
4508,180.32,2,BACKHAND
4509,180.36,1,BACKHAND
4509,180.36,2,BACKHAND
4510,180.4,1,BACKHAND
4510,180.4,2,BACKHAND
4511,180.44,1,BACKHAND
4511,180.44,2,BACKHAND
4512,180.48,1,BACKHAND
4512,180.48,2,BACKHAND
4513,180.52,1,BACKHAND
4513,180.52,2,BACKHAND
4514,180.56,1,BACKHAND
4514,180.56,2,BACKHAND
4515,180.6,1,BACKHAND
4515,180.6,2,BACKHAND
4516,180.64,1,BACKHAND
4516,180.64,2,BACKHAND
4517,180.68,1,BACKHAND
4517,180.68,2,BACKHAND
4518,180.72,1,BACKHAND
4518,180.72,2,BACKHAND
4519,180.76,1,BACKHAND
4519,180.76,2,BACKHAND
4519,180.76,3,BACKHAND
4520,180.8,1,BACKHAND
4520,180.8,2,BACKHAND
4520,180.8,3,BACKHAND
4521,180.84,1,BACKHAND
4521,180.84,2,BACKHAND
4522,180.88,1,BACKHAND
4522,180.88,2,BACKHAND
4523,180.92,1,BACKHAND
4523,180.92,2,BACKHAND
4524,180.96,1,BACKHAND
4524,180.96,2,BACKHAND
4525,181.0,1,BACKHAND
4525,181.0,2,BACKHAND
4526,181.04,1,BACKHAND
4526,181.04,2,BACKHAND
4526,181.04,3,FOREHAND
4527,181.08,1,BACKHAND
4527,181.08,2,BACKHAND
4527,181.08,3,FOREHAND
4528,181.12,1,BACKHAND
4528,181.12,2,BACKHAND
4528,181.12,3,FOREHAND
4529,181.16,1,BACKHAND
4529,181.16,2,BACKHAND
4529,181.16,3,FOREHAND
4530,181.2,1,BACKHAND
4530,181.2,2,FOREHAND
4530,181.2,3,FOREHAND
4531,181.24,1,BACKHAND
4531,181.24,2,BACKHAND
4531,181.24,3,FOREHAND
4532,181.28,1,BACKHAND
4532,181.28,2,FOREHAND
4532,181.28,3,FOREHAND
4533,181.32,1,BACKHAND
4533,181.32,2,FOREHAND
4533,181.32,3,FOREHAND
4534,181.36,1,BACKHAND
4534,181.36,2,FOREHAND
4534,181.36,3,FOREHAND
4535,181.4,1,BACKHAND
4535,181.4,2,BACKHAND
4535,181.4,3,FOREHAND
4536,181.44,1,BACKHAND
4536,181.44,2,FOREHAND
4536,181.44,3,FOREHAND
4537,181.48,1,BACKHAND
4537,181.48,2,FOREHAND
4537,181.48,3,FOREHAND
4538,181.52,1,BACKHAND
4538,181.52,2,BACKHAND
4538,181.52,3,FOREHAND
4539,181.56,1,BACKHAND
4539,181.56,2,FOREHAND
4539,181.56,3,FOREHAND
4540,181.6,1,BACKHAND
4540,181.6,2,BACKHAND
4540,181.6,3,FOREHAND
4541,181.64,1,BACKHAND
4541,181.64,2,BACKHAND
4541,181.64,3,FOREHAND
4542,181.68,1,FOREHAND
4542,181.68,2,BACKHAND
4542,181.68,3,FOREHAND
4543,181.72,1,BACKHAND
4543,181.72,2,BACKHAND
4543,181.72,3,FOREHAND
4544,181.76,1,FOREHAND
4544,181.76,2,BACKHAND
4545,181.8,1,FOREHAND
4545,181.8,2,BACKHAND
4545,181.8,3,FOREHAND
4546,181.84,1,FOREHAND
4546,181.84,2,BACKHAND
4546,181.84,3,FOREHAND
4547,181.88,1,FOREHAND
4547,181.88,2,BACKHAND
4547,181.88,3,FOREHAND
4548,181.92,1,FOREHAND
4548,181.92,2,BACKHAND
4548,181.92,3,FOREHAND
4549,181.96,1,FOREHAND
4549,181.96,2,BACKHAND
4549,181.96,3,FOREHAND
4550,182.0,1,FOREHAND
4550,182.0,2,BACKHAND
4550,182.0,3,FOREHAND
4550,182.0,4,FOREHAND
4551,182.04,1,FOREHAND
4551,182.04,2,BACKHAND
4551,182.04,3,FOREHAND
4551,182.04,4,FOREHAND
4552,182.08,1,BACKHAND
4552,182.08,2,FOREHAND
4552,182.08,3,FOREHAND
4553,182.12,1,FOREHAND
4553,182.12,2,FOREHAND
4553,182.12,3,FOREHAND
4554,182.16,1,BACKHAND
4554,182.16,2,FOREHAND
4554,182.16,3,FOREHAND
4555,182.2,1,BACKHAND
4555,182.2,2,FOREHAND
4555,182.2,3,FOREHAND
4556,182.24,1,SMASH
4556,182.24,2,FOREHAND
4557,182.28,1,SMASH
4557,182.28,2,FOREHAND
4558,182.32,1,BACKHAND
4558,182.32,2,FOREHAND
4559,182.36,1,BACKHAND
4559,182.36,2,FOREHAND
4560,182.4,1,BACKHAND
4560,182.4,2,FOREHAND
4561,182.44,1,BACKHAND
4561,182.44,2,FOREHAND
4562,182.48,1,BACKHAND
4562,182.48,2,BACKHAND
4563,182.52,1,SMASH
4563,182.52,2,BACKHAND
4563,182.52,3,FOREHAND
4564,182.56,1,BACKHAND
4564,182.56,2,BACKHAND
4564,182.56,3,FOREHAND
4565,182.6,1,FOREHAND
4565,182.6,2,BACKHAND
4565,182.6,3,FOREHAND
4566,182.64,1,FOREHAND
4566,182.64,2,BACKHAND
4566,182.64,3,FOREHAND
4567,182.68,1,FOREHAND
4567,182.68,2,BACKHAND
4567,182.68,3,FOREHAND
4568,182.72,1,FOREHAND
4568,182.72,2,BACKHAND
4568,182.72,3,FOREHAND
4569,182.76,1,BACKHAND
4569,182.76,2,BACKHAND
4569,182.76,3,FOREHAND
4570,182.8,1,BACKHAND
4570,182.8,2,BACKHAND
4570,182.8,3,FOREHAND
4571,182.84,1,BACKHAND
4571,182.84,2,BACKHAND
4571,182.84,3,FOREHAND
4572,182.88,1,BACKHAND
4572,182.88,2,BACKHAND
4572,182.88,3,FOREHAND
4573,182.92,1,BACKHAND
4573,182.92,2,BACKHAND
4574,182.96,1,BACKHAND
4574,182.96,2,BACKHAND
4575,183.0,1,BACKHAND
4575,183.0,2,BACKHAND
4575,183.0,3,FOREHAND
4576,183.04,1,BACKHAND
4576,183.04,2,BACKHAND
4576,183.04,3,FOREHAND
4577,183.08,1,BACKHAND
4577,183.08,2,BACKHAND
4577,183.08,3,FOREHAND
4578,183.12,1,BACKHAND
4578,183.12,2,BACKHAND
4578,183.12,3,FOREHAND
4579,183.16,1,BACKHAND
4579,183.16,2,BACKHAND
4579,183.16,3,FOREHAND
4580,183.2,1,BACKHAND
4580,183.2,2,BACKHAND
4580,183.2,3,FOREHAND
4581,183.24,1,BACKHAND
4581,183.24,2,BACKHAND
4581,183.24,3,FOREHAND
4582,183.28,1,BACKHAND
4582,183.28,2,BACKHAND
4582,183.28,3,FOREHAND
4583,183.32,1,BACKHAND
4583,183.32,2,BACKHAND
4583,183.32,3,FOREHAND
4584,183.36,1,BACKHAND
4584,183.36,2,BACKHAND
4584,183.36,3,FOREHAND
4585,183.4,1,BACKHAND
4585,183.4,2,BACKHAND
4585,183.4,3,FOREHAND
4586,183.44,1,BACKHAND
4586,183.44,2,BACKHAND
4586,183.44,3,BACKHAND
4586,183.44,4,FOREHAND
4587,183.48,1,BACKHAND
4587,183.48,2,BACKHAND
4587,183.48,3,BACKHAND
4587,183.48,4,FOREHAND
4588,183.52,1,BACKHAND
4588,183.52,2,BACKHAND
4588,183.52,3,FOREHAND
4588,183.52,4,SMASH
4589,183.56,1,BACKHAND
4589,183.56,2,BACKHAND
4589,183.56,3,FOREHAND
4590,183.6,1,BACKHAND
4590,183.6,2,BACKHAND
4591,183.64,1,BACKHAND
4591,183.64,2,BACKHAND
4592,183.68,1,FOREHAND
4592,183.68,2,BACKHAND
4593,183.72,1,FOREHAND
4593,183.72,2,BACKHAND
4594,183.76,1,FOREHAND
4594,183.76,2,BACKHAND
4595,183.8,1,FOREHAND
4595,183.8,2,BACKHAND
4596,183.84,1,FOREHAND
4596,183.84,2,BACKHAND
4597,183.88,1,FOREHAND
4597,183.88,2,BACKHAND
4598,183.92,1,FOREHAND
4598,183.92,2,BACKHAND
4599,183.96,1,FOREHAND
4599,183.96,2,BACKHAND
4599,183.96,3,FOREHAND
4600,184.0,1,FOREHAND
4600,184.0,2,BACKHAND
4600,184.0,3,FOREHAND
4601,184.04,1,FOREHAND
4601,184.04,2,BACKHAND
4601,184.04,3,FOREHAND
4602,184.08,1,FOREHAND
4602,184.08,2,BACKHAND
4602,184.08,3,FOREHAND
4603,184.12,1,FOREHAND
4603,184.12,2,BACKHAND
4603,184.12,3,FOREHAND
4604,184.16,1,BACKHAND
4604,184.16,2,BACKHAND
4605,184.2,1,BACKHAND
4605,184.2,2,BACKHAND
4606,184.24,1,BACKHAND
4606,184.24,2,BACKHAND
4607,184.28,1,BACKHAND
4607,184.28,2,BACKHAND
4608,184.32,1,BACKHAND
4608,184.32,2,BACKHAND
4609,184.36,1,BACKHAND
4609,184.36,2,BACKHAND
4610,184.4,1,BACKHAND
4610,184.4,2,BACKHAND
4611,184.44,1,BACKHAND
4611,184.44,2,BACKHAND
4612,184.48,1,BACKHAND
4612,184.48,2,BACKHAND
4613,184.52,1,BACKHAND
4613,184.52,2,BACKHAND
4614,184.56,1,BACKHAND
4614,184.56,2,BACKHAND
4615,184.6,1,BACKHAND
4615,184.6,2,BACKHAND
4616,184.64,1,BACKHAND
4616,184.64,2,BACKHAND
4617,184.68,1,BACKHAND
4617,184.68,2,BACKHAND
4618,184.72,1,BACKHAND
4618,184.72,2,BACKHAND
4619,184.76,1,BACKHAND
4619,184.76,2,BACKHAND
4620,184.8,1,BACKHAND
4620,184.8,2,BACKHAND
4621,184.84,1,BACKHAND
4621,184.84,2,BACKHAND
4622,184.88,1,BACKHAND
4622,184.88,2,BACKHAND
4623,184.92,1,BACKHAND
4623,184.92,2,BACKHAND
4624,184.96,1,BACKHAND
4624,184.96,2,BACKHAND
4625,185.0,1,BACKHAND
4625,185.0,2,BACKHAND
4626,185.04,1,BACKHAND
4626,185.04,2,BACKHAND
4627,185.08,1,BACKHAND
4627,185.08,2,BACKHAND
4628,185.12,1,BACKHAND
4628,185.12,2,BACKHAND
4629,185.16,1,BACKHAND
4629,185.16,2,BACKHAND
4630,185.2,1,BACKHAND
4630,185.2,2,BACKHAND
4631,185.24,1,BACKHAND
4631,185.24,2,BACKHAND
4632,185.28,1,BACKHAND
4632,185.28,2,BACKHAND
